car_number,color,time,text,handle,user_id,tweet_id
1151,ORANGE,2013-08-26T12:08:50+00:00,@MetroHotCars @fixwmata @wmata #hot car 1151 #Orange line,UnleafTheKraken,249353902,371967469189337088
1031,RED,2013-08-26T12:57:51+00:00,RL 1031 is a #wmata #hotcar. gross. smells bad too.,CookJohnC,16638713,371979807963488257
1066,ORANGE,2013-08-26T13:09:54+00:00,@MetroHotCars 1066 orange line #hotcar,MDarcy27,28398996,371982837731590144
5040,YELLOW,2013-08-26T14:37:39+00:00,"Thanks for the warm welcome, DC. #hotcar 5040 YL #wmata",LowHeadways,574513900,372004922793164800
1038,NONE,2013-08-26T17:52:39+00:00,#hotcar 1038 its actually blowing hot air. @wmata @fixwmata @MetroHotCars,europamo,14469227,372053994853507073
1153,RED,2013-08-26T20:40:09+00:00,@wmata @unsuckdcmetro hot car - red line - 1153,tammy,16021608,372096146581123072
1069,RED,2013-08-26T21:14:11+00:00,"Hot car # 1069, redline towards silver spring! @Metrorailinfo @unsuckdcmetro @wmata",KCDC418,163266767,372104711270199296
5054,ORANGE,2013-08-26T22:05:34+00:00,#hotcar 5054 #orange line to Vienna. 8/26/13 18:03. @wmata @unsuxkdcmetro @fixwmata #metrofail,cjg,15641271,372117645124198400
6110,NONE,2013-08-26T22:24:21+00:00,@MetroHotCars car 6110 #wmata Blowin hot air hard. It's hotter &amp; more humid inside this car than it is outside today!,JimLCunningham,26620002,372122368736788480
6017,NONE,2013-08-27T13:15:24+00:00,Good morning @wmata grn line 6017 is a #hotcar @unsuckdcmetro @metrohotcars - plz fix! I hate being #sweaty at work,endobert,14859379,372346609319018496
4012,GREEN,2013-08-27T19:45:52+00:00,Oh and then OF COURSE #wmata #hotcar 4012 GR,LowHeadways,574513900,372444874110689280
6110,NONE,2013-08-27T19:47:36+00:00,@wmata 6110 has no a/c. #hotcar,orang55,22868141,372445311979253760
4008,YELLOW,2013-08-27T19:48:08+00:00,Oh goody... #wmata #hotcar 4008 on yellow.  At least its a short ride today...,franchise02,15429432,372445445043519488
1289,ORANGE,2013-08-27T20:15:31+00:00,#wmata #hotcar 1289 orange line largo,katy_bedard,45043471,372452335295152129
2018,ORANGE,2013-08-27T21:20:12+00:00,2018 eastbound OL #wmata #hotcar @wmata @MetroHotCars,Rukasu1,29864400,372468612554293248
4081,RED,2013-08-27T22:10:54+00:00,"Have I reported #wmata car 4081 as a #hotcar before? I feel like I have.  Anyway, it is.  And smells like #fishbrakes.  #redline",MetroTales,570014094,372481373606789120
4087,NONE,2013-08-27T22:17:36+00:00,"Whoops, I lied, car 4087.  No glasses plus dude with huge backpack means I didn't get a good look first time. @MetroHotCars #wmata #hotcar",MetroTales,570014094,372483059821846528
5007,ORANGE,2013-08-27T22:21:17+00:00,@MetroHotCars #wmata #hotcar 5007 orange line. Don't know why I bother,TestyKats,972729500,372483985345347584
1151,ORANGE,2013-08-27T22:43:33+00:00,"Just avoided #metrohotcar no. 1151 on orange to New Carrollton. Man, it was steamy in there. Had to get out so missed  train. @MetroHotCars",CarChickMWB,18249348,372489590298660864
5049,RED,2013-08-27T22:49:00+00:00,5049 Red Line. #hotcar #wmata,Tracktwentynine,102796180,372490962339381249
5142,RED,2013-08-27T23:30:40+00:00,Red line 5142 is a #wmata #hotcar. @MetroHotCars,NemoGal202,627427654,372501447528972288
1030,RED,2013-08-28T11:22:57+00:00,@wmata Red line to Glenmont Hot car #1030 #sauna @unsuckdcmetro #dizzy,haydenmac,20975508,372680701218258944
1030,RED,2013-08-28T12:18:25+00:00,Car 1030 on Red Line towards Shady Grove is a hot car #wmata @Metrorailinfo,counselorfoyle,29282734,372694658276921344
4090,BLUE,2013-08-28T21:45:29+00:00,Are we still reporting #hotcars?  If so 4090 blue.  @MetroTAG @wmata @Metrorailinfo,roadtohell,17669364,372837364290560000
1263,RED,2013-08-29T20:21:00+00:00,. #wmata #hotcar car 1263 on the Red Line to Shady Grove is hot. No ventilation. @MetroHotCars,PaulRRigney,457121463,373178492474900480
1072,RED,2013-08-29T21:31:16+00:00,@unsuckdcmetro @MetroHotCars @MetroRage 1072 redline to Shady Grove = hot as fuck car,Super_Dad_Esq,229560471,373196175463428096
1038,ORANGE,2013-08-29T22:28:52+00:00,Orange line to Vienna #hotcar 1038 #wmata,geomantic,14482344,373210670680252416
6090,RED,2013-08-29T22:39:21+00:00,"Hey, @wmata Car 6090 Red Line toward Metro Center is a #hotcar. No AC.",dariasteigman,16827864,373213309262364672
1138,RED,2013-08-30T12:07:49+00:00,@Metrorailinfo @MetroHotCars car 1138 is  really warm. Red line.,rmwc1995,279353996,373416767387074560
4098,YELLOW,2013-08-30T19:38:43+00:00,#wmata #hotcar 4098 YL. Of course.,LowHeadways,574513900,373530240695685120
5040,GREEN,2013-08-30T20:46:07+00:00,Green line car 5040 is an extremely #hotcar #wmata,jurstey,396367092,373547199113994240
5103,ORANGE,2013-08-30T21:14:56+00:00,@wmata @MetroHotCars @Metrorailinfo car 5103 orange line is hot!!,rmwc1995,279353996,373554454110687232
5185,ORANGE,2013-08-31T17:52:40+00:00,@debraalfarone @MetroHotCars @wmata.  Hot on orange line car 5185.  People moving to other cars. Sticking head out at stops to cool off,Aurora_Nelson,607857408,373865939026337792
1124,YELLOW,2013-08-31T18:02:22+00:00,@MetroHotCars yellow 1124 to Huntington is #HotCar,_anngeewhiz_,889697377,373868379859582976
4008,YELLOW,2013-09-01T00:53:32+00:00,@metrohotcars Help lee your dept is on a #metrohotcar! (Idk how to tell the number but tim says it's 4008 yellow line to ft totten),shogins,47086774,373971852823392256
6126,NONE,2013-09-01T17:05:31+00:00,#wmata car #6126 is a #hotcar,mos1992,203039986,374216462241902592
6110,GREEN,2013-09-02T02:47:59+00:00,@MetroHotCars: @wmata @MetroRailInfo Green line car 6110 is a #wmata #hotcar,navarretebueno,214356128,374363044346081280
3227,YELLOW,2013-09-03T10:34:48+00:00,@wmata #hotcar 3227 YL Pentagon-Mt Vern 632am 9/3 @FixWMATA,jnfrlynne,18319984,374842909709066240
5055,RED,2013-09-03T22:33:26+00:00,#wmata #hotcar @unsuckdcmetro RL  to Shady Grove car#5055,shayarden,34916703,375023760786857985
3119,GREEN,2013-09-03T23:18:20+00:00,Green line 3119 no a/c.  @wmata #hotcar,BMyersRF,588801834,375035057662357504
1033,ORANGE,2013-09-04T12:01:17+00:00,Orange line 1033 no a/c.  @wmata #hotcar,BMyersRF,588801834,375227063458099200
1185,NONE,2013-09-05T14:42:47+00:00,@wmata #hotcar 1185,danpeake,20469722,375630091323449344
1064,RED,2013-09-05T20:25:11+00:00,1064 red is a super duper #wmata #HotCar,DrinksTheThings,16988643,375716261373939712
6094,RED,2013-09-05T20:46:30+00:00,Car 6094 on red line to Glenmont is a hot car. @wmata,mersipan,9506762,375721625901338624
6017,YELLOW,2013-09-05T21:05:43+00:00,#wmata #hotcar 6017 YL,LowHeadways,574513900,375726458934951936
1139,RED,2013-09-05T22:06:24+00:00,#wmatahotcar red line 1139. I had to get off because it was unbearable and it's not even that hot or humid out today. #wmata #hotcar,PaigeFadden,581949900,375741730664218624
5165,ORANGE,2013-09-06T12:46:26+00:00,Orange line 5165 no a/c.  @wmata #hotcar,BMyersRF,588801834,375963199906279424
5094,NONE,2013-09-06T12:58:20+00:00,Car 5094 #hotcar #wmata,ListenUpWMATA,595982004,375966195255898114
5110,NONE,2013-09-06T20:31:16+00:00,@wmata VERY #hotcar 5110 Metro conductor yelled at passengers for not going into this car.,jenjeapa,14080694,376080177065127936
3150,RED,2013-09-06T21:57:41+00:00,.@wmata Red Line car 3150 is a #hotcar,nathanielward,17965110,376101924464230401
6145,GREEN,2013-09-06T22:30:51+00:00,6145 Green Line #wmata #hotcar. Door leaf 5 stuck closed. #tellmetro,Tracktwentynine,102796180,376110272425234432
6114,NONE,2013-09-07T22:00:10+00:00,@MetroHotCars Hot car 6114 #wmata @wmata,JimLCunningham,26620002,376464937369206785
1284,RED,2013-09-08T16:46:56+00:00,Ugh @wmata #hotcar alert on redline 1284,jephilip,17525159,376748501209583616
1298,RED,2013-09-09T10:38:29+00:00,#redline car 1298 #hotcar #wmata,idiot3qu3,28852188,377018162929479680
1053,RED,2013-09-10T12:42:04+00:00,"@MetroHotCars 1053, Red line toward Shady Grove. Felt like a ride in an oven. #wmata #hotcar",mattslar,36730080,377411653346025473
2011,NONE,2013-09-10T19:40:01+00:00,"In 2011, Metro said there were just a few hot cars and that they were being fixed. http://t.co/z2QweXHr5C #wmata",unsuckdcmetro,21315320,377516834116739072
5078,NONE,2013-09-10T19:44:42+00:00,@wmata #hotcar VERY hot car no. 5078 (Blue line towards Largo) It seems that every blue line car I get into is hot and very squeaky.,katysputo,202380072,377518009835081728
1173,NONE,2013-09-10T19:53:50+00:00,@MetroHotCars Car 1173 is a #metrohotcar #wmata,mrkisiele614,577783439,377520309714575360
5068,ORANGE,2013-09-10T19:54:40+00:00,#hotcar 5068 orange line to largo. #wmata,amcova,61631813,377520518708363267
1173,NONE,2013-09-10T19:54:50+00:00,@MetroHotCars #hotcar #1173 #IsntItSeptember,BuiltGeekTough,9248352,377520559472795648
1030,GREEN,2013-09-10T20:01:11+00:00,1030 green #wmata #hotcar,DrinksTheThings,16988643,377522161076174849
3024,NONE,2013-09-10T21:00:50+00:00,"#wmata #hotcar yellow line 3024...guess what, same car on red line I reported last month",irrodrig,99643623,377537169092775936
5062,NONE,2013-09-10T21:32:29+00:00,@wmata  #wmata #hotcar 5062,adinalav,25446680,377545134390669312
5031,YELLOW,2013-09-10T21:38:59+00:00,Car 5031 YL line. #hotcar #wmata,ListenUpWMATA,595982004,377546771754668032
5122,BLUE,2013-09-10T21:42:29+00:00,Blue 5122 #hotcar #wmata,LNWCdesign,377398335,377547653577711616
6062,ORANGE,2013-09-10T21:56:28+00:00,@MetroHotCars #wmata #metro OL car 6062 is a hot car,AZCat90,882303145,377551170728124416
3150,RED,2013-09-10T21:59:35+00:00,@randomfully: @MetroHotCars hotcar 3150 redline,randomfully,273383052,377551956321263617
1014,RED,2013-09-10T22:03:30+00:00,"@unsuckdcmetro Holy Hell on Earth! #wmata #hotcar 1014, Red line. Hotter than I've ever...! O_O",DiavoJinx,403520304,377552941550673921
4066,RED,2013-09-10T22:06:46+00:00,.@wmata Red Line car 4066 is a #hotcar.,nathanielward,17965110,377553764737355776
1069,RED,2013-09-10T22:23:55+00:00,#hotcar 1069 Red Line. #wmata #tellmetro cc @metrorailinfo,Tracktwentynine,102796180,377558080068022272
1126,RED,2013-09-10T23:18:44+00:00,Car #1126 Red Line to Shady Grove is a hot car. #wmata #hotcar,Sunfire2109,15898156,377571876165672960
5050,RED,2013-09-11T12:36:21+00:00,@MetroHotCars  #wmata #hotcar 5050 RL to Shady Grove,PatLahrDC,40875726,377772600849891328
